data,carteira_buy_and_hold
2021-02-22,131.41729800860446
2021-02-23,134.46721653982218
2021-02-24,136.34778449664265
2021-02-25,130.84950600799112
2021-02-26,128.752911188667
2021-03-01,129.55037356918908
2021-03-02,130.41056696789406
2021-03-03,129.62797843052857
2021-03-04,127.82360265482308
2021-03-05,130.04397706458857
2021-03-08,126.46076949643188
2021-03-09,127.9597986483073
2021-03-10,128.41715165539262
2021-03-11,129.48861547658817
2021-03-12,128.23363602371973
2021-03-15,129.63477972274336
2021-03-16,129.25915856302683
2021-03-17,130.38372626774486
2021-03-18,128.71874741099472
2021-03-19,128.77192045863072
2021-03-22,127.77292226723277
2021-03-23,126.67751283221617
2021-03-24,126.51086574828753
2021-03-25,127.03572634640253
2021-03-26,129.30819637694637
2021-03-29,129.72426148703306
2021-03-30,131.45523947741577
2021-03-31,131.37137554611627
2021-04-01,130.978997875514
2021-04-05,134.00716508392307
2021-04-06,133.53159190147636
2021-04-07,133.73259775825795
2021-04-08,133.58770445283244
2021-04-09,132.50442677874352
2021-04-12,133.02455629898122
2021-04-13,132.82276655336534
2021-04-14,134.9208139829213
2021-04-15,136.2419298642958
2021-04-16,135.68500296995256
2021-04-19,135.20925892809106
2021-04-20,133.30110882832145
2021-04-22,132.6941100891878
2021-04-23,134.6728612003734
2021-04-26,134.48440194679713
2021-04-27,134.07744396998214
2021-04-28,135.0564648502511
2021-04-29,133.3744251678306
2021-04-30,131.92543273029162
2021-05-03,131.2517952386657
2021-05-04,130.0132365537681
2021-05-05,132.24655075432887
2021-05-06,132.05311191389993
2021-05-07,132.47400467852873
2021-05-10,131.40865795991627
2021-05-11,132.74369934250325
2021-05-12,129.83383476949714
2021-05-13,130.48267495421095
2021-05-14,131.16742337713268
2021-05-17,132.39030357153365
2021-05-18,132.8319780534509
2021-05-19,131.2652020488586
2021-05-20,131.28396915696652
2021-05-21,130.5921583876525
2021-05-24,132.07227911993934
2021-05-25,131.25376424802369
2021-05-26,132.31834227165012
2021-05-27,132.41522142035154
2021-05-28,135.13673502393388
2021-05-31,135.81044756156896
2021-06-01,136.09752905849456
2021-06-02,136.5015459282609
2021-06-04,137.46482871778574
2021-06-07,137.32074535442783
2021-06-08,136.67642982155945
2021-06-09,137.90477650434514
2021-06-10,137.46594941936613
2021-06-11,138.255777866907
2021-06-14,138.8042190375296
2021-06-15,138.9624603567955
2021-06-16,137.60433801395195
2021-06-17,135.77508697662256
2021-06-18,137.28919057448894
2021-06-21,138.13827499124596
2021-06-22,137.40492931551466
2021-06-23,137.46517511382743
2021-06-24,138.07755769301076
2021-06-25,136.84934311413076
2021-06-28,136.61125358904886
2021-06-29,137.9487271764359
2021-06-30,137.02712773653235
2021-07-01,136.7452330980638
2021-07-02,138.7825866835824
2021-07-05,137.94221036912336
2021-07-06,136.9575768044379
2021-07-07,139.17612544911555
2021-07-08,137.06974313753994
2021-07-12,138.87272987905484
2021-07-13,138.7379716242158
2021-07-14,138.37544345744192
2021-07-15,137.73629169466244
2021-07-16,135.9611694943428
2021-07-19,135.0738848525678
2021-07-20,136.2637255753512
2021-07-21,136.7717515433915
2021-07-22,137.41638128771743
2021-07-23,136.77841914970935
2021-07-26,138.0208450900763
2021-07-27,136.99330784857264
2021-07-28,142.05905442752382
2021-07-29,140.49045925698627
2021-07-30,137.3003160972969
2021-08-02,138.54093025189465
2021-08-03,139.79001640940675
2021-08-04,138.5296076810744
2021-08-05,138.4541898225367
2021-08-06,139.48269259154483
2021-08-09,139.21477268787982
2021-08-10,139.26541099889556
2021-08-11,139.49204679301624
2021-08-12,138.64041058576976
2021-08-13,139.00684361023363
2021-08-16,136.99560089509805
2021-08-17,136.79993399010544
2021-08-18,134.36669151996676
2021-08-19,134.16107887405093
2021-08-20,135.16968223460532
2021-08-23,134.8983151021776
2021-08-24,136.55690970113375
2021-08-25,137.55564897994446
2021-08-26,137.18635274283082
2021-08-27,138.86839764022739
2021-08-30,138.28970237641653
2021-08-31,136.1517499944534
2021-09-01,137.30527220287445
2021-09-02,135.59661403973521
2021-09-03,135.7408543646353
2021-09-06,135.89249546571557
2021-09-08,133.62410342786183
2021-09-09,136.78189356759088
2021-09-10,136.40998234511375
2021-09-13,137.3844916175862
2021-09-14,137.40832541236307
2021-09-15,137.2236900031521
2021-09-16,136.02151865412682
2021-09-17,133.56259966086694
2021-09-20,131.7148447267504
2021-09-21,133.42154703394215
2021-09-22,136.03518201062786
2021-09-23,137.84293844138116
2021-09-24,137.42973096556761
2021-09-27,137.86994603126155
2021-09-28,135.77821039057815
2021-09-29,135.68151313925836
2021-09-30,135.52728668153276
2021-10-01,137.12615226931092
2021-10-04,132.03515835398687
2021-10-05,130.8437009981599
2021-10-06,131.2166406324003
2021-10-07,131.80876501592564
2021-10-08,133.59956099452918
2021-10-11,133.98912548257857
2021-10-13,135.5968627372144
2021-10-14,135.54250600866396
2021-10-15,135.72898696323193
2021-10-18,135.84743849403475
2021-10-19,133.22402989667938
2021-10-20,133.97688244942765
2021-10-21,131.82406469915298
2021-10-22,130.92757285215956
2021-10-25,133.32034503105962
2021-10-26,132.89632820215937
2021-10-27,131.79510631629893
2021-10-28,130.01897769463872
2021-10-29,127.11672801788895
2021-11-01,128.27320352568196
2021-11-03,126.79986514437105
2021-11-04,125.42644215730513
2021-11-05,124.47500651717576
2021-11-08,125.10615935662739
2021-11-09,124.32887271772344
2021-11-10,123.8869581319112
2021-11-11,124.9529373649103
2021-11-12,124.34678287713362
2021-11-16,123.3758695210661
2021-11-17,122.99713353783915
2021-11-18,122.02484387616002
2021-11-19,122.1972801469489
2021-11-22,122.23832623722728
2021-11-23,123.14411937290218
2021-11-24,123.63469044519601
2021-11-25,124.58267980051889
2021-11-26,121.75052086051372
2021-11-29,122.20891245652314
2021-11-30,122.02100795678328
2021-12-01,122.46844839798763
2021-12-02,125.48901807070058
2021-12-03,125.2867281421201
2021-12-06,127.07987012612811
2021-12-07,129.16675430418894
2021-12-08,130.56179961038472
2021-12-09,130.5656390151263
2021-12-10,130.14946013574874
2021-12-13,130.27540529294964
2021-12-14,129.7743526246428
2021-12-15,130.08146911891828
2021-12-16,131.47413780959502
2021-12-17,129.46736185005417
2021-12-20,127.58983832839195
2021-12-21,128.17121133140827
2021-12-22,127.84693420835569
2021-12-23,127.5216472978357
2021-12-27,127.5016458143416
2021-12-28,126.98014614181339
2021-12-29,126.23814299676386
2021-12-30,126.55979126337692
2022-01-03,126.0747837912814
2022-01-04,125.94271524345443
2022-01-05,123.3101902546878
2022-01-06,124.06270484299449
2022-01-07,125.04269978401574
2022-01-10,123.70302964679118
2022-01-11,125.49696896134259
2022-01-12,127.7208433842451
2022-01-13,126.5302268225056
2022-01-14,129.2449881059249
2022-01-17,128.69225228018814
2022-01-18,129.79136675906489
2022-01-19,130.2022083238604
2022-01-20,130.001735128569
2022-01-21,129.29020330422188
2022-01-24,128.22934466803736
2022-01-25,129.71127858496732
2022-01-26,131.09124766379227
2022-01-27,133.200839892259
2022-01-28,131.39657235672138
2022-01-31,131.20154449743922
2022-02-01,133.15565969260604
2022-02-02,132.51138449332302
2022-02-03,131.41160318652462
2022-02-04,132.4937496117947
2022-02-07,133.03905389226222
2022-02-08,132.48357819820234
2022-02-09,132.06184360536287
2022-02-10,132.75239194608415
2022-02-11,133.4013761850855
2022-02-14,133.75513646912464
2022-02-15,135.53295040830608
2022-02-16,134.14102921447972
2022-02-17,131.74701055737094
2022-02-18,131.0425670964145
2022-02-21,131.19080933464085
2022-02-22,131.74965684284655
2022-02-23,130.48235751521062
2022-02-24,130.89677001674542
2022-02-25,133.1876275495886
2022-03-02,136.83870039977262
2022-03-03,137.7756290038299
2022-03-04,138.57279445599465
2022-03-07,137.35845748082488
2022-03-08,136.746067484353
2022-03-09,137.80052945145277
2022-03-10,138.4043533659006
2022-03-11,137.1263504397413
2022-03-14,134.63242282909258
2022-03-15,132.37658134753303
2022-03-16,135.41545080681962
2022-03-17,137.67045356537196
2022-03-18,139.02301910620355
2022-03-21,140.10979158019165
2022-03-22,140.04217812352996
2022-03-23,139.87730913693463
2022-03-24,140.71188920738572
2022-03-25,139.78588023505108
2022-03-28,140.2943567427343
2022-03-29,141.17763590276022
2022-03-30,142.32122842238547
2022-03-31,143.14318814845768
2022-04-01,144.00457976209964
2022-04-04,143.66324620611994
2022-04-05,141.64011750277098
2022-04-06,141.73893563905952
2022-04-07,142.72209844497155
2022-04-08,142.20653033766487
2022-04-11,139.73192420071504
2022-04-12,139.00043587751273
2022-04-13,139.71343007259625
2022-04-14,138.8428817759031
2022-04-18,137.56509065326716
2022-04-19,136.3515148521319
2022-04-20,135.73525111103612
2022-04-22,132.77866758678846
2022-04-25,131.9460554539827
2022-04-26,129.66450816005806
2022-04-27,132.86170153971824
2022-04-28,133.01717855726446
2022-04-29,130.98769938527172
2022-05-02,129.48085570184492
2022-05-03,128.98748484746812
2022-05-04,130.5480557904238
2022-05-05,128.81947076888127
2022-05-06,128.3012855732103
2022-05-09,125.91735420552834
2022-05-10,125.11321905613241
2022-05-11,127.28405386510798
2022-05-12,127.82971782488556
2022-05-13,128.35569438288113
2022-05-16,129.13081039809435
2022-05-17,129.7606135698901
2022-05-18,127.96408225900461
2022-05-19,128.0186761406621
2022-05-20,129.63473234604714
2022-05-23,132.17343028848185
2022-05-24,131.61088285664292
2022-05-25,130.86133541031927
2022-05-26,131.5189470904752
2022-05-27,131.65239844849714
2022-05-30,130.67422898037793
2022-05-31,130.52249042871472
2022-06-01,132.00626117956986
2022-06-02,132.55489379031332
2022-06-03,131.88706018479922
2022-06-06,132.01924634633565
2022-06-07,133.03158784445836
2022-06-08,129.7762808083935
2022-06-09,128.26286019733053
2022-06-10,127.03594600375384
2022-06-13,125.39364659946679
2022-06-14,126.04993287949762
2022-06-15,125.34201836866133
2022-06-17,121.03852724287485
2022-06-20,122.66299678658592
2022-06-21,123.79183322206447
2022-06-22,123.938789991561
2022-06-23,122.44739342607203
2022-06-24,123.63532295683936
2022-06-27,125.67451895689108
2022-06-28,126.60944809742804
2022-06-29,125.94327018855888
2022-06-30,125.30902677294509
2022-07-01,125.34951388750392
2022-07-04,125.569866406155
2022-07-05,125.33622705631119
2022-07-06,125.34122279265901
2022-07-07,127.5484935805834
2022-07-08,126.80376837445644
2022-07-11,124.84065140878604
2022-07-12,124.62448373299635
2022-07-13,124.69802815496094
2022-07-14,121.87996344312445
2022-07-15,122.81912380987757
2022-07-18,123.0363108088445
2022-07-19,124.87498447461364
2022-07-20,122.99904934677278
2022-07-21,122.67678976567409
2022-07-22,123.62075524013812
2022-07-25,126.17931971373929
2022-07-26,125.98158254323734
2022-07-27,127.07731788379058
2022-07-28,129.1683835986596
2022-07-29,130.3673900707685
2022-08-01,129.19623394501514
2022-08-02,130.82060406288406
2022-08-03,129.68823865368677
2022-08-04,130.9184400723336
2022-08-05,131.9839574435154
2022-08-08,134.70676482256346
2022-08-09,135.88989160498627
2022-08-10,137.3776724289703
2022-08-11,137.05012285134998
2022-08-12,140.40528543593223
2022-08-15,139.35401622349283
2022-08-16,140.66265924114043
2022-08-17,140.62665746752495
2022-08-18,141.49768027293294
2022-08-19,138.36421135328044
2022-08-22,137.4042102997559
2022-08-23,139.73594328841202
2022-08-24,139.18863400623252
2022-08-25,139.69418294788187
2022-08-26,139.4460823483747
2022-08-29,139.1401168781826
2022-08-30,136.57830203762907
2022-08-31,136.73195592201597
2022-09-01,137.2952855961766
2022-09-02,138.93497181876566
2022-09-05,140.70468909087793
2022-09-06,138.27605399258903
2022-09-08,138.17883857639106
2022-09-09,140.42753577217877
2022-09-12,142.10001285176995
2022-09-13,139.1443345220764
2022-09-14,139.03257142691677
2022-09-15,138.7923317955262
2022-09-16,139.0390550274456
2022-09-19,140.89165820096923
2022-09-20,141.44639677143533
2022-09-21,141.1571376663937
2022-09-22,142.50059623965268
2022-09-23,139.43389517661532
2022-09-26,138.5650803450614
2022-09-27,137.8953077098176
2022-09-28,138.02544221184337
2022-09-29,138.13244586023802
2022-09-30,142.33257291976736
2022-10-03,147.7615554417646
2022-10-04,147.40745841660305
2022-10-05,149.42551172554167
2022-10-06,149.66897196177044
2022-10-07,149.26172455353955
2022-10-10,149.26021881192392
2022-10-11,148.3921261755292
2022-10-13,148.1501090927635
2022-10-14,146.12754162696964
2022-10-17,147.50267376857454
2022-10-18,150.0909008746167
2022-10-19,151.03728689221643
2022-10-20,152.62109005943267
2022-10-21,155.67691700820353
2022-10-24,150.85647541666128
2022-10-25,150.30427974286727
2022-10-26,153.31519599688127
2022-10-27,153.77384411761685
2022-10-28,151.79991719803922
2022-10-31,151.76750722068152
2022-11-01,151.47075826921798
2022-11-03,151.8138733668454
2022-11-04,152.98528709062128
2022-11-07,151.6178664793867
2022-11-08,152.48351635739334
2022-11-09,150.6619083040909
2022-11-10,148.69275416309176
2022-11-11,152.93133422262628
2022-11-14,154.74980885424088
2022-11-16,151.4528159000018
2022-11-17,152.7323844569661
2022-11-18,151.30955363957628
2022-11-21,151.22846383140939
2022-11-22,148.87285638026322
2022-11-23,149.19258948765605
2022-11-24,151.50909877597257
2022-11-25,149.84449754298987
2022-11-28,148.4324301032643
2022-11-29,150.908499050018
2022-11-30,154.36433476167363
2022-12-01,152.70582037725563
2022-12-02,153.72761043350803
2022-12-05,151.90641046237164
2022-12-06,152.67554247453444
2022-12-07,150.7488323152945
2022-12-08,150.03341718438833
2022-12-09,150.81615474219382
2022-12-12,147.6634733132401
2022-12-13,146.47834377655036
2022-12-14,146.62657686746917
2022-12-15,147.43281306900803
2022-12-16,147.3922847790828
2022-12-19,148.69023853567523
2022-12-20,150.2073995764679
2022-12-21,150.98627160379553
2022-12-22,151.9053204292458
2022-12-23,152.90737333097348
2022-12-26,152.48455510521035
2022-12-27,153.0861445027263
2022-12-28,153.92892738491815
2022-12-29,153.36585299164446
2023-01-02,151.2957335240285
2023-01-03,149.29051927449325
2023-01-04,150.36038009195522
2023-01-05,152.26204040878488
2023-01-06,153.52333448416252
2023-01-09,153.6163945681041
2023-01-10,154.0782991003586
2023-01-11,155.78578358390922
2023-01-12,156.18896904281084
2023-01-13,156.5394008097927
2023-01-16,153.64980619573612
2023-01-17,156.09386295912014
2023-01-18,155.8347251443672
2023-01-19,156.6129711683236
2023-01-20,156.2933671104054
2023-01-23,156.51477240018326
2023-01-24,156.50472774730173
2023-01-25,159.06108217852443
2023-01-26,158.41904564663696
2023-01-27,156.0991123948521
2023-01-30,155.47107505954864
2023-01-31,156.84670382726281
2023-02-01,156.1853485366036
2023-02-02,153.07872831296797
2023-02-03,153.098705107667
2023-02-06,153.38438760147108
2023-02-07,153.36488322553447
2023-02-08,154.86977534741362
2023-02-09,154.6635294318877
2023-02-10,155.48561976901465
2023-02-13,156.0422269532574
2023-02-14,155.66111470142937
2023-02-15,157.2034158682756
2023-02-16,157.39265838097165
2023-02-17,157.62490001702804
2023-02-22,155.22715342634044
2023-02-23,156.9127039036625
2023-02-24,154.72010722908533
2023-02-27,154.73352865460114
2023-02-28,154.45536615317914
2023-03-01,156.06169457595053
2023-03-02,154.74591126284668
2023-03-03,155.5174827417034
2023-03-06,155.42952523494816
2023-03-07,154.65976708163515
2023-03-08,156.1473794868961
2023-03-09,155.08968109573598
2023-03-10,153.96459004799306
2023-03-13,153.45961242903866
2023-03-14,153.86635176604358
2023-03-15,152.31784925484226
2023-03-16,152.68087194260582
2023-03-17,152.4872474984144
2023-03-20,152.0528408410799
2023-03-21,152.7565338450607
2023-03-22,151.7536488154794
2023-03-23,150.5550876998701
2023-03-24,151.16938704809684
2023-03-27,152.49872148704617
2023-03-28,153.53990748474826
2023-03-29,154.79456048524213
2023-03-30,155.95038523488836
2023-03-31,153.41273445215788
2023-04-03,152.8525915850169
2023-04-04,152.1594490312529
2023-04-05,150.7401211086207
2023-04-06,150.1674406806556
2023-04-10,151.09819566250604
2023-04-11,155.10325914671736
2023-04-12,155.56561673405704
2023-04-13,154.81358034347713
2023-04-14,154.32384094217406
2023-04-17,155.19300086849395
2023-04-18,155.8716237341005
2023-04-19,153.72280874137476
2023-04-20,154.69348842214887
2023-04-24,154.17115614496691
2023-04-25,153.7018898898705
2023-04-26,152.8650558353608
2023-04-27,153.37766416697247
2023-04-28,155.31257706855675
2023-05-02,152.2944243118768
2023-05-03,150.8098590677008
2023-05-04,149.7535222776893
2023-05-05,152.021964747542
2023-05-08,153.22874834047857
2023-05-09,154.54698459715033
2023-05-10,153.6621684279785
2023-05-11,154.23832511298252
2023-05-12,154.62310078663566
2023-05-15,155.28249707996133
2023-05-16,155.43651453574176
2023-05-17,155.4324182875729
2023-05-18,155.44113843902994
2023-05-19,155.91080943286593
2023-05-22,155.4489500048901
2023-05-23,155.44450249250107
2023-05-24,154.75844028187885
2023-05-25,154.00754186641893
2023-05-26,155.44678609829413
2023-05-29,154.274821928858
2023-05-30,152.6624961287991
2023-05-31,151.1528798093612
2023-06-01,152.26580514406916
2023-06-02,154.3602861371375
2023-06-05,154.5981682673996
2023-06-06,156.05606602487822
2023-06-07,157.3182066965731
2023-06-09,158.66868817237923
2023-06-12,158.65546672472706
2023-06-13,158.45402330162364
2023-06-14,161.28746778782462
2023-06-15,160.93291542690724
2023-06-16,161.2308017350798
2023-06-19,162.22716748929471
2023-06-20,160.83444851671777
2023-06-21,161.61897996716263
2023-06-22,160.95887555862294
2023-06-23,159.44929327539046
2023-06-26,160.08901855146974
2023-06-27,160.12715811826178
2023-06-28,159.6477761025262
2023-06-29,160.57411019414246
2023-06-30,159.48129718072926
2023-07-03,161.08436435995498
2023-07-04,160.44405542840013
2023-07-05,160.68110322584494
2023-07-06,159.25891970465602
2023-07-07,159.69737619617035
2023-07-10,158.37220746686413
2023-07-11,158.10591480737475
2023-07-12,158.3351333082511
2023-07-13,159.60716140567132
2023-07-14,158.70530256155587
2023-07-17,157.7805181827126
2023-07-18,158.1120327175986
2023-07-19,160.57244519981845
2023-07-20,161.24701237730932
2023-07-21,163.09787724662093
2023-07-24,167.8009465820233
2023-07-25,168.2150663399165
2023-07-26,168.1305994520115
2023-07-27,165.39647338726786
2023-07-28,164.83704467120407
2023-07-31,166.52695373934358
2023-08-01,165.51305151024025
2023-08-02,165.27001954492414
2023-08-03,166.21768182623882
2023-08-04,165.5565866025318
2023-08-07,165.98356944542482
2023-08-08,165.38295446679842
2023-08-09,165.440164624982
2023-08-10,164.70513033299528
2023-08-11,163.81653424276834
2023-08-14,162.52489168368302
2023-08-15,162.57907474671538
2023-08-16,161.13592361294906
2023-08-17,160.482818881602
2023-08-18,159.65067812714207
2023-08-21,158.97563650600273
2023-08-22,160.84661593270846
2023-08-23,163.1140250714618
2023-08-24,161.95428601801734
2023-08-25,161.960852253037
2023-08-28,163.45851482501996
2023-08-29,164.35713127225142
2023-08-30,164.15118521766257
2023-08-31,162.69109918585323
2023-09-01,165.17962526466533
2023-09-04,165.19761730818894
2023-09-05,165.82322875794628
2023-09-06,165.05168424193542
2023-09-08,164.2844434910101
2023-09-11,164.74455909020105
2023-09-12,165.49298278014004
2023-09-13,166.4817676677778
2023-09-14,167.5799403411711
2023-09-15,167.4639805061324
2023-09-18,167.0958588944054
2023-09-19,167.53914162748248
2023-09-20,167.76064163077882
2023-09-21,165.0624706937855
2023-09-22,164.9821097791322
2023-09-25,166.69525167924564
2023-09-26,165.09630198171394
2023-09-27,166.35520615696916
2023-09-28,167.37766099287342
